day,site_code,age,prob.inf,storm,age_cat,code.new
37,N5,21,0.1774730102159975,CYCLONE FREDDY,Adults,MNJ.01
38,N5,21,0.18180481670791437,CYCLONE FREDDY,Adults,MNJ.01
39,N5,21,0.18611380990894053,CYCLONE FREDDY,Adults,MNJ.01
40,N5,21,0.1904001099643877,CYCLONE FREDDY,Adults,MNJ.01
41,N5,21,0.19466383638682697,CYCLONE FREDDY,Adults,MNJ.01
42,N5,21,0.19890510805942105,CYCLONE FREDDY,Adults,MNJ.01
43,N5,21,0.20312404323923916,CYCLONE FREDDY,Adults,MNJ.01
44,N5,21,0.2073207595605543,CYCLONE FREDDY,Adults,MNJ.01
45,N5,21,0.21149537403812305,CYCLONE FREDDY,Adults,MNJ.01
46,N5,21,0.21564800307044832,CYCLONE FREDDY,Adults,MNJ.01
47,N5,21,0.21977876244302477,CYCLONE FREDDY,Adults,MNJ.01
48,N5,21,0.2238877673315675,CYCLONE FREDDY,Adults,MNJ.01
49,N5,21,0.22797513230522268,CYCLONE FREDDY,Adults,MNJ.01
50,N5,21,0.23204097132976306,CYCLONE FREDDY,Adults,MNJ.01
51,N5,21,0.2360853977707647,CYCLONE FREDDY,Adults,MNJ.01
52,N5,21,0.24010852439676844,CYCLONE FREDDY,Adults,MNJ.01
53,N5,21,0.24411046338242384,CYCLONE FREDDY,Adults,MNJ.01
54,N5,21,0.24809132631161712,CYCLONE FREDDY,Adults,MNJ.01
55,N5,21,0.25205122418058223,CYCLONE FREDDY,Adults,MNJ.01
56,N5,21,0.25599026740099584,CYCLONE FREDDY,Adults,MNJ.01
57,N5,21,0.25990856580305555,CYCLONE FREDDY,Adults,MNJ.01
58,N5,21,0.2638062286385428,CYCLONE FREDDY,Adults,MNJ.01
59,N5,21,0.2676833645838689,CYCLONE FREDDY,Adults,MNJ.01
60,N5,21,0.27154008174310434,CYCLONE FREDDY,Adults,MNJ.01
1,N5,22,0.004736351961941998,CYCLONE FREDDY,Adults,MNJ.01
2,N5,22,0.009450270893976606,CYCLONE FREDDY,Adults,MNJ.01
3,N5,22,0.01414186304682904,CYCLONE FREDDY,Adults,MNJ.01
4,N5,22,0.01881123416798367,CYCLONE FREDDY,Adults,MNJ.01
5,N5,22,0.023458489504067592,CYCLONE FREDDY,Adults,MNJ.01
6,N5,22,0.0280837338032228,CYCLONE FREDDY,Adults,MNJ.01
7,N5,22,0.03268707131746725,CYCLONE FREDDY,Adults,MNJ.01
8,N5,22,0.03726860580504462,CYCLONE FREDDY,Adults,MNJ.01
9,N5,22,0.041828440532763064,CYCLONE FREDDY,Adults,MNJ.01
10,N5,22,0.04636667827832274,CYCLONE FREDDY,Adults,MNJ.01
11,N5,22,0.05088342133263247,CYCLONE FREDDY,Adults,MNJ.01
12,N5,22,0.05537877150211532,CYCLONE FREDDY,Adults,MNJ.01
13,N5,22,0.05985283011100334,CYCLONE FREDDY,Adults,MNJ.01
14,N5,22,0.06430569800362129,CYCLONE FREDDY,Adults,MNJ.01
15,N5,22,0.06873747554665981,CYCLONE FREDDY,Adults,MNJ.01
16,N5,22,0.07314826263143744,CYCLONE FREDDY,Adults,MNJ.01
17,N5,22,0.0775381586761524,CYCLONE FREDDY,Adults,MNJ.01
18,N5,22,0.0819072626281232,CYCLONE FREDDY,Adults,MNJ.01
19,N5,22,0.08625567296601919,CYCLONE FREDDY,Adults,MNJ.01
20,N5,22,0.09058348770207995,CYCLONE FREDDY,Adults,MNJ.01
21,N5,22,0.09489080438432468,CYCLONE FREDDY,Adults,MNJ.01
22,N5,22,0.09917772009875075,CYCLONE FREDDY,Adults,MNJ.01
23,N5,22,0.10344433147152207,CYCLONE FREDDY,Adults,MNJ.01
24,N5,22,0.10769073467114716,CYCLONE FREDDY,Adults,MNJ.01
25,N5,22,0.11191702541064646,CYCLONE FREDDY,Adults,MNJ.01
26,N5,22,0.11612329894971007,CYCLONE FREDDY,Adults,MNJ.01
27,N5,22,0.12030965009684441,CYCLONE FREDDY,Adults,MNJ.01
28,N5,22,0.12447617321150967,CYCLONE FREDDY,Adults,MNJ.01
29,N5,22,0.1286229622062463,CYCLONE FREDDY,Adults,MNJ.01
30,N5,22,0.13275011054879196,CYCLONE FREDDY,Adults,MNJ.01
31,N5,22,0.13685771126418816,CYCLONE FREDDY,Adults,MNJ.01
32,N5,22,0.14094585693687714,CYCLONE FREDDY,Adults,MNJ.01
33,N5,22,0.14501463971278858,CYCLONE FREDDY,Adults,MNJ.01
34,N5,22,0.1490641513014166,CYCLONE FREDDY,Adults,MNJ.01
35,N5,22,0.1530944829778869,CYCLONE FREDDY,Adults,MNJ.01
36,N5,22,0.15710572558501407,CYCLONE FREDDY,Adults,MNJ.01
37,N5,22,0.16109796953534916,CYCLONE FREDDY,Adults,MNJ.01
38,N5,22,0.16507130481321755,CYCLONE FREDDY,Adults,MNJ.01
39,N5,22,0.16902582097674712,CYCLONE FREDDY,Adults,MNJ.01
40,N5,22,0.17296160715988707,CYCLONE FREDDY,Adults,MNJ.01
41,N5,22,0.17687875207441672,CYCLONE FREDDY,Adults,MNJ.01
42,N5,22,0.1807773440119452,CYCLONE FREDDY,Adults,MNJ.01
43,N5,22,0.18465747084590153,CYCLONE FREDDY,Adults,MNJ.01
44,N5,22,0.1885192200335153,CYCLONE FREDDY,Adults,MNJ.01
45,N5,22,0.19236267861778777,CYCLONE FREDDY,Adults,MNJ.01
46,N5,22,0.19618793322945402,CYCLONE FREDDY,Adults,MNJ.01
47,N5,22,0.1999950700889353,CYCLONE FREDDY,Adults,MNJ.01
48,N5,22,0.20378417500828291,CYCLONE FREDDY,Adults,MNJ.01
49,N5,22,0.20755533339311164,CYCLONE FREDDY,Adults,MNJ.01
50,N5,22,0.21130863024452565,CYCLONE FREDDY,Adults,MNJ.01
51,N5,22,0.21504415016103373,CYCLONE FREDDY,Adults,MNJ.01
52,N5,22,0.2187619773404564,CYCLONE FREDDY,Adults,MNJ.01
53,N5,22,0.22246219558182362,CYCLONE FREDDY,Adults,MNJ.01
54,N5,22,0.22614488828726376,CYCLONE FREDDY,Adults,MNJ.01
55,N5,22,0.2298101384638832,CYCLONE FREDDY,Adults,MNJ.01
56,N5,22,0.23345802872563765,CYCLONE FREDDY,Adults,MNJ.01
57,N5,22,0.2370886412951938,CYCLONE FREDDY,Adults,MNJ.01
58,N5,22,0.2407020580057831,CYCLONE FREDDY,Adults,MNJ.01
59,N5,22,0.244298360303046,CYCLONE FREDDY,Adults,MNJ.01
60,N5,22,0.24787762924686738,CYCLONE FREDDY,Adults,MNJ.01
1,N5,23,0.0042729493953929856,CYCLONE FREDDY,Adults,MNJ.01
2,N5,23,0.008527640694250382,CYCLONE FREDDY,Adults,MNJ.01
3,N5,23,0.012764151912494744,CYCLONE FREDDY,Adults,MNJ.01
4,N5,23,0.016982560732690534,CYCLONE FREDDY,Adults,MNJ.01
5,N5,23,0.02118294450546854,CYCLONE FREDDY,Adults,MNJ.01
6,N5,23,0.025365380250944237,CYCLONE FREDDY,Adults,MNJ.01
7,N5,23,0.029529944660130043,CYCLONE FREDDY,Adults,MNJ.01
8,N5,23,0.03367671409634153,CYCLONE FREDDY,Adults,MNJ.01
9,N5,23,0.03780576459659774,CYCLONE FREDDY,Adults,MNJ.01
10,N5,23,0.04191717187301533,CYCLONE FREDDY,Adults,MNJ.01
11,N5,23,0.04601101131419692,CYCLONE FREDDY,Adults,MNJ.01
12,N5,23,0.05008735798661349,CYCLONE FREDDY,Adults,MNJ.01
13,N5,23,0.05414628663598074,CYCLONE FREDDY,Adults,MNJ.01
14,N5,23,0.058187871688629725,CYCLONE FREDDY,Adults,MNJ.01
15,N5,23,0.06221218725287159,CYCLONE FREDDY,Adults,MNJ.01
16,N5,23,0.06621930712035633,CYCLONE FREDDY,Adults,MNJ.01
17,N5,23,0.07020930476742607,CYCLONE FREDDY,Adults,MNJ.01
18,N5,23,0.0741822533564621,CYCLONE FREDDY,Adults,MNJ.01
19,N5,23,0.07813822573722669,CYCLONE FREDDY,Adults,MNJ.01
20,N5,23,0.08207729444819871,CYCLONE FREDDY,Adults,MNJ.01
21,N5,23,0.0859995317179038,CYCLONE FREDDY,Adults,MNJ.01
22,N5,23,0.0899050094662387,CYCLONE FREDDY,Adults,MNJ.01
23,N5,23,0.0937937993057901,CYCLONE FREDDY,Adults,MNJ.01
24,N5,23,0.09766597254314782,CYCLONE FREDDY,Adults,MNJ.01
25,N5,23,0.10152160018021206,CYCLONE FREDDY,Adults,MNJ.01
26,N5,23,0.10536075291549571,CYCLONE FREDDY,Adults,MNJ.01
27,N5,23,0.10918350114542026,CYCLONE FREDDY,Adults,MNJ.01
28,N5,23,0.11298991496560702,CYCLONE FREDDY,Adults,MNJ.01
29,N5,23,0.11678006417216225,CYCLONE FREDDY,Adults,MNJ.01
30,N5,23,0.12055401826295684,CYCLONE FREDDY,Adults,MNJ.01
31,N5,23,0.1243118464389009,CYCLONE FREDDY,Adults,MNJ.01
32,N5,23,0.1280536176052126,CYCLONE FREDDY,Adults,MNJ.01
33,N5,23,0.13177940037268152,CYCLONE FREDDY,Adults,MNJ.01
34,N5,23,0.1354892630589268,CYCLONE FREDDY,Adults,MNJ.01
35,N5,23,0.13918327368964986,CYCLONE FREDDY,Adults,MNJ.01
36,N5,23,0.14286149999988187,CYCLONE FREDDY,Adults,MNJ.01
37,N5,23,0.14652400943522542,CYCLONE FREDDY,Adults,MNJ.01
38,N5,23,0.1501708691530916,CYCLONE FREDDY,Adults,MNJ.01
39,N5,23,0.15380214602393125,CYCLONE FREDDY,Adults,MNJ.01
40,N5,23,0.15741790663246114,CYCLONE FREDDY,Adults,MNJ.01
41,N5,23,0.16101821727888496,CYCLONE FREDDY,Adults,MNJ.01
42,N5,23,0.16460314398010886,CYCLONE FREDDY,Adults,MNJ.01
43,N5,23,0.16817275247095223,CYCLONE FREDDY,Adults,MNJ.01
44,N5,23,0.17172710820535286,CYCLONE FREDDY,Adults,MNJ.01
45,N5,23,0.1752662763575672,CYCLONE FREDDY,Adults,MNJ.01
46,N5,23,0.17879032182336538,CYCLONE FREDDY,Adults,MNJ.01
47,N5,23,0.18229930922122106,CYCLONE FREDDY,Adults,MNJ.01
48,N5,23,0.18579330289349674,CYCLONE FREDDY,Adults,MNJ.01
49,N5,23,0.1892723669076228,CYCLONE FREDDY,Adults,MNJ.01
50,N5,23,0.1927365650572733,CYCLONE FREDDY,Adults,MNJ.01
51,N5,23,0.1961859608635347,CYCLONE FREDDY,Adults,MNJ.01
52,N5,23,0.19962061757607127,CYCLONE FREDDY,Adults,MNJ.01
53,N5,23,0.20304059817428463,CYCLONE FREDDY,Adults,MNJ.01
54,N5,23,0.20644596536846857,CYCLONE FREDDY,Adults,MNJ.01
55,N5,23,0.20983678160095903,CYCLONE FREDDY,Adults,MNJ.01
56,N5,23,0.21321310904727905,CYCLONE FREDDY,Adults,MNJ.01
57,N5,23,0.21657500961727855,CYCLONE FREDDY,Adults,MNJ.01
58,N5,23,0.2199225449562701,CYCLONE FREDDY,Adults,MNJ.01
59,N5,23,0.223255776446159,CYCLONE FREDDY,Adults,MNJ.01
60,N5,23,0.22657476520656825,CYCLONE FREDDY,Adults,MNJ.01
1,N5,24,0.003882574333587978,CYCLONE FREDDY,Adults,MNJ.01
2,N5,24,0.007750074283720121,CYCLONE FREDDY,Adults,MNJ.01
3,N5,24,0.011602558377810731,CYCLONE FREDDY,Adults,MNJ.01
4,N5,24,0.015440084916037064,CYCLONE FREDDY,Adults,MNJ.01
5,N5,24,0.019262711972221618,CYCLONE FREDDY,Adults,MNJ.01
6,N5,24,0.023070497394710947,CYCLONE FREDDY,Adults,MNJ.01
7,N5,24,0.026863498807251116,CYCLONE FREDDY,Adults,MNJ.01
8,N5,24,0.030641773609859684,CYCLONE FREDDY,Adults,MNJ.01
9,N5,24,0.034405378979694416,CYCLONE FREDDY,Adults,MNJ.01
10,N5,24,0.038154371871918474,CYCLONE FREDDY,Adults,MNJ.01
11,N5,24,0.04188880902056236,CYCLONE FREDDY,Adults,MNJ.01
12,N5,24,0.045608746939382536,CYCLONE FREDDY,Adults,MNJ.01
13,N5,24,0.04931424192271655,CYCLONE FREDDY,Adults,MNJ.01
14,N5,24,0.05300535004633503,CYCLONE FREDDY,Adults,MNJ.01
15,N5,24,0.056682127168290276,CYCLONE FREDDY,Adults,MNJ.01
16,N5,24,0.060344628929761474,CYCLONE FREDDY,Adults,MNJ.01
17,N5,24,0.06399291075589689,CYCLONE FREDDY,Adults,MNJ.01
18,N5,24,0.06762702785665241,CYCLONE FREDDY,Adults,MNJ.01
19,N5,24,0.0712470352276273,CYCLONE FREDDY,Adults,MNJ.01
20,N5,24,0.07485298765089628,CYCLONE FREDDY,Adults,MNJ.01
21,N5,24,0.07844493969583852,CYCLONE FREDDY,Adults,MNJ.01
22,N5,24,0.08202294571996357,CYCLONE FREDDY,Adults,MNJ.01
23,N5,24,0.08558705986973393,CYCLONE FREDDY,Adults,MNJ.01
24,N5,24,0.08913733608138444,CYCLONE FREDDY,Adults,MNJ.01
25,N5,24,0.09267382808173841,CYCLONE FREDDY,Adults,MNJ.01
26,N5,24,0.0961965893890209,CYCLONE FREDDY,Adults,MNJ.01
27,N5,24,0.09970567331366836,CYCLONE FREDDY,Adults,MNJ.01
28,N5,24,0.10320113295913556,CYCLONE FREDDY,Adults,MNJ.01
29,N5,24,0.10668302122269922,CYCLONE FREDDY,Adults,MNJ.01
30,N5,24,0.11015139079625832,CYCLONE FREDDY,Adults,MNJ.01
31,N5,24,0.11360629416713174,CYCLONE FREDDY,Adults,MNJ.01
32,N5,24,0.11704778361885236,CYCLONE FREDDY,Adults,MNJ.01
33,N5,24,0.12047591123195843,CYCLONE FREDDY,Adults,MNJ.01
34,N5,24,0.12389072888478159,CYCLONE FREDDY,Adults,MNJ.01
35,N5,24,0.12729228825423197,CYCLONE FREDDY,Adults,MNJ.01
36,N5,24,0.1306806408165804,CYCLONE FREDDY,Adults,MNJ.01
37,N5,24,0.1340558378482371,CYCLONE FREDDY,Adults,MNJ.01
38,N5,24,0.1374179304265279,CYCLONE FREDDY,Adults,MNJ.01
39,N5,24,0.14076696943046701,CYCLONE FREDDY,Adults,MNJ.01
40,N5,24,0.14410300554152733,CYCLONE FREDDY,Adults,MNJ.01
41,N5,24,0.14742608924440692,CYCLONE FREDDY,Adults,MNJ.01
42,N5,24,0.15073627082779328,CYCLONE FREDDY,Adults,MNJ.01
43,N5,24,0.15403360038512448,CYCLONE FREDDY,Adults,MNJ.01
44,N5,24,0.15731812781534701,CYCLONE FREDDY,Adults,MNJ.01
45,N5,24,0.16058990282367103,CYCLONE FREDDY,Adults,MNJ.01
46,N5,24,0.16384897492232248,CYCLONE FREDDY,Adults,MNJ.01
47,N5,24,0.1670953934312923,CYCLONE FREDDY,Adults,MNJ.01
48,N5,24,0.1703292074790832,CYCLONE FREDDY,Adults,MNJ.01
49,N5,24,0.17355046600345245,CYCLONE FREDDY,Adults,MNJ.01
50,N5,24,0.1767592177521532,CYCLONE FREDDY,Adults,MNJ.01
51,N5,24,0.1799555112836716,CYCLONE FREDDY,Adults,MNJ.01
52,N5,24,0.18313939496796194,CYCLONE FREDDY,Adults,MNJ.01
53,N5,24,0.18631091698717847,CYCLONE FREDDY,Adults,MNJ.01
54,N5,24,0.18947012533640478,CYCLONE FREDDY,Adults,MNJ.01
55,N5,24,0.19261706782437996,CYCLONE FREDDY,Adults,MNJ.01
56,N5,24,0.19575179207422205,CYCLONE FREDDY,Adults,MNJ.01
57,N5,24,0.19887434552414876,CYCLONE FREDDY,Adults,MNJ.01
58,N5,24,0.20198477542819548,CYCLONE FREDDY,Adults,MNJ.01
59,N5,24,0.20508312885693053,CYCLONE FREDDY,Adults,MNJ.01
60,N5,24,0.20816945269816656,CYCLONE FREDDY,Adults,MNJ.01
1,N5,25,0.0035643242452054096,CYCLONE FREDDY,Adults,MNJ.01
2,N5,25,0.00711594408308586,CYCLONE FREDDY,Adults,MNJ.01
3,N5,25,0.010654904796268403,CYCLONE FREDDY,Adults,MNJ.01
4,N5,25,0.014181251505978116,CYCLONE FREDDY,Adults,MNJ.01
5,N5,25,0.01769502917261341,CYCLONE FREDDY,Adults,MNJ.01
6,N5,25,0.021196282596319255,CYCLONE FREDDY,Adults,MNJ.01
7,N5,25,0.024685056417558384,CYCLONE FREDDY,Adults,MNJ.01
8,N5,25,0.02816139511768042,CYCLONE FREDDY,Adults,MNJ.01
9,N5,25,0.031625343019489084,CYCLONE FREDDY,Adults,MNJ.01
10,N5,25,0.03507694428780719,CYCLONE FREDDY,Adults,MNJ.01
11,N5,25,0.03851624293003984,CYCLONE FREDDY,Adults,MNJ.01
12,N5,25,0.04194328279673549,CYCLONE FREDDY,Adults,MNJ.01
13,N5,25,0.04535810758214499,CYCLONE FREDDY,Adults,MNJ.01
14,N5,25,0.04876076082477871,CYCLONE FREDDY,Adults,MNJ.01
15,N5,25,0.05215128590796171,CYCLONE FREDDY,Adults,MNJ.01
16,N5,25,0.055529726060386725,CYCLONE FREDDY,Adults,MNJ.01
17,N5,25,0.0588961243566655,CYCLONE FREDDY,Adults,MNJ.01
18,N5,25,0.062250523717877794,CYCLONE FREDDY,Adults,MNJ.01
19,N5,25,0.06559296691211884,CYCLONE FREDDY,Adults,MNJ.01
20,N5,25,0.06892349655504443,CYCLONE FREDDY,Adults,MNJ.01
21,N5,25,0.07224215511041437,CYCLONE FREDDY,Adults,MNJ.01
22,N5,25,0.07554898489063386,CYCLONE FREDDY,Adults,MNJ.01
23,N5,25,0.07884402805729289,CYCLONE FREDDY,Adults,MNJ.01
24,N5,25,0.08212732662170405,CYCLONE FREDDY,Adults,MNJ.01
25,N5,25,0.0853989224454378,CYCLONE FREDDY,Adults,MNJ.01
26,N5,25,0.08865885724085654,CYCLONE FREDDY,Adults,MNJ.01
27,N5,25,0.09190717257164616,CYCLONE FREDDY,Adults,MNJ.01
28,N5,25,0.09514390985334616,CYCLONE FREDDY,Adults,MNJ.01
29,N5,25,0.09836911035387767,CYCLONE FREDDY,Adults,MNJ.01
30,N5,25,0.10158281519406946,CYCLONE FREDDY,Adults,MNJ.01
31,N5,25,0.10478506534818242,CYCLONE FREDDY,Adults,MNJ.01
32,N5,25,0.10797590164443187,CYCLONE FREDDY,Adults,MNJ.01
33,N5,25,0.11115536476550812,CYCLONE FREDDY,Adults,MNJ.01
34,N5,25,0.11432349524909519,CYCLONE FREDDY,Adults,MNJ.01
35,N5,25,0.11748033348838759,CYCLONE FREDDY,Adults,MNJ.01
36,N5,25,0.12062591973260552,CYCLONE FREDDY,Adults,MNJ.01
37,N5,25,0.12376029408750781,CYCLONE FREDDY,Adults,MNJ.01
38,N5,25,0.12688349651590336,CYCLONE FREDDY,Adults,MNJ.01
39,N5,25,0.12999556683816071,CYCLONE FREDDY,Adults,MNJ.01
40,N5,25,0.13309654473271562,CYCLONE FREDDY,Adults,MNJ.01
41,N5,25,0.1361864697365772,CYCLONE FREDDY,Adults,MNJ.01
42,N5,25,0.13926538124583157,CYCLONE FREDDY,Adults,MNJ.01
43,N5,25,0.14233331851614467,CYCLONE FREDDY,Adults,MNJ.01
44,N5,25,0.14539032066326243,CYCLONE FREDDY,Adults,MNJ.01
45,N5,25,0.1484364266635096,CYCLONE FREDDY,Adults,MNJ.01
46,N5,25,0.15147167535428663,CYCLONE FREDDY,Adults,MNJ.01
47,N5,25,0.15449610543456482,CYCLONE FREDDY,Adults,MNJ.01
48,N5,25,0.15750975546538007,CYCLONE FREDDY,Adults,MNJ.01
49,N5,25,0.16051266387032379,CYCLONE FREDDY,Adults,MNJ.01
50,N5,25,0.16350486893603372,CYCLONE FREDDY,Adults,MNJ.01
51,N5,25,0.1664864088126813,CYCLONE FREDDY,Adults,MNJ.01
52,N5,25,0.16945732151445853,CYCLONE FREDDY,Adults,MNJ.01
53,N5,25,0.17241764492006237,CYCLONE FREDDY,Adults,MNJ.01
54,N5,25,0.17536741677317796,CYCLONE FREDDY,Adults,MNJ.01
55,N5,25,0.17830667468295974,CYCLONE FREDDY,Adults,MNJ.01
56,N5,25,0.18123545612451072,CYCLONE FREDDY,Adults,MNJ.01
57,N5,25,0.18415379843936067,CYCLONE FREDDY,Adults,MNJ.01
58,N5,25,0.1870617388359419,CYCLONE FREDDY,Adults,MNJ.01
59,N5,25,0.1899593143900642,CYCLONE FREDDY,Adults,MNJ.01
60,N5,25,0.1928465620453864,CYCLONE FREDDY,Adults,MNJ.01
1,N5,26,0.003313833268729055,CYCLONE FREDDY,Adults,MNJ.01
2,N5,26,0.006616685046525176,CYCLONE FREDDY,Adults,MNJ.01
3,N5,26,0.009908591724218357,CYCLONE FREDDY,Adults,MNJ.01
4,N5,26,0.013189589572045444,CYCLONE FREDDY,Adults,MNJ.01
5,N5,26,0.016459714740049772,CYCLONE FREDDY,Adults,MNJ.01
6,N5,26,0.01971900325847946,CYCLONE FREDDY,Adults,MNJ.01
7,N5,26,0.022967491038184393,CYCLONE FREDDY,Adults,MNJ.01
8,N5,26,0.02620521387101187,CYCLONE FREDDY,Adults,MNJ.01
9,N5,26,0.029432207430201012,CYCLONE FREDDY,Adults,MNJ.01
10,N5,26,0.032648507270775735,CYCLONE FREDDY,Adults,MNJ.01
11,N5,26,0.03585414882993655,CYCLONE FREDDY,Adults,MNJ.01
12,N5,26,0.039049167427450994,CYCLONE FREDDY,Adults,MNJ.01
13,N5,26,0.04223359826604279,CYCLONE FREDDY,Adults,MNJ.01
14,N5,26,0.045407476431779684,CYCLONE FREDDY,Adults,MNJ.01
15,N5,26,0.04857083689446009,CYCLONE FREDDY,Adults,MNJ.01
16,N5,26,0.051723714507998265,CYCLONE FREDDY,Adults,MNJ.01
17,N5,26,0.054866144010808485,CYCLONE FREDDY,Adults,MNJ.01
18,N5,26,0.05799816002618762,CYCLONE FREDDY,Adults,MNJ.01
19,N5,26,0.06111979706269682,CYCLONE FREDDY,Adults,MNJ.01
20,N5,26,0.06423108951454155,CYCLONE FREDDY,Adults,MNJ.01
21,N5,26,0.06733207166195061,CYCLONE FREDDY,Adults,MNJ.01
22,N5,26,0.07042277767155386,CYCLONE FREDDY,Adults,MNJ.01
23,N5,26,0.0735032415967586,CYCLONE FREDDY,Adults,MNJ.01
24,N5,26,0.0765734973781249,CYCLONE FREDDY,Adults,MNJ.01
25,N5,26,0.07963357884373937,CYCLONE FREDDY,Adults,MNJ.01
26,N5,26,0.0826835197095881,CYCLONE FREDDY,Adults,MNJ.01
27,N5,26,0.0857233535799279,CYCLONE FREDDY,Adults,MNJ.01
28,N5,26,0.08875311394765675,CYCLONE FREDDY,Adults,MNJ.01
29,N5,26,0.09177283419468278,CYCLONE FREDDY,Adults,MNJ.01
30,N5,26,0.09478254759229195,CYCLONE FREDDY,Adults,MNJ.01
31,N5,26,0.09778228730151475,CYCLONE FREDDY,Adults,MNJ.01
32,N5,26,0.10077208637349162,CYCLONE FREDDY,Adults,MNJ.01
33,N5,26,0.10375197774983697,CYCLONE FREDDY,Adults,MNJ.01
34,N5,26,0.10672199426300219,CYCLONE FREDDY,Adults,MNJ.01
35,N5,26,0.10968216863663738,CYCLONE FREDDY,Adults,MNJ.01
36,N5,26,0.112632533485952,CYCLONE FREDDY,Adults,MNJ.01
37,N5,26,0.11557312131807405,CYCLONE FREDDY,Adults,MNJ.01
38,N5,26,0.11850396453240843,CYCLONE FREDDY,Adults,MNJ.01
39,N5,26,0.1214250954209937,CYCLONE FREDDY,Adults,MNJ.01
40,N5,26,0.12433654616885806,CYCLONE FREDDY,Adults,MNJ.01
41,N5,26,0.1272383488543739,CYCLONE FREDDY,Adults,MNJ.01
42,N5,26,0.1301305354496112,CYCLONE FREDDY,Adults,MNJ.01
43,N5,26,0.13301313782068977,CYCLONE FREDDY,Adults,MNJ.01
44,N5,26,0.13588618772813058,CYCLONE FREDDY,Adults,MNJ.01
45,N5,26,0.13874971682720538,CYCLONE FREDDY,Adults,MNJ.01
46,N5,26,0.14160375666828573,CYCLONE FREDDY,Adults,MNJ.01
47,N5,26,0.1444483386971904,CYCLONE FREDDY,Adults,MNJ.01
48,N5,26,0.1472834942555321,CYCLONE FREDDY,Adults,MNJ.01
49,N5,26,0.15010925458106247,CYCLONE FREDDY,Adults,MNJ.01
50,N5,26,0.15292565080801668,CYCLONE FREDDY,Adults,MNJ.01
51,N5,26,0.1557327139674561,CYCLONE FREDDY,Adults,MNJ.01
52,N5,26,0.15853047498761036,CYCLONE FREDDY,Adults,MNJ.01
53,N5,26,0.16131896469421805,CYCLONE FREDDY,Adults,MNJ.01
54,N5,26,0.16409821381086648,CYCLONE FREDDY,Adults,MNJ.01
55,N5,26,0.16686825295933008,CYCLONE FREDDY,Adults,MNJ.01
56,N5,26,0.16962911265990785,CYCLONE FREDDY,Adults,MNJ.01
57,N5,26,0.17238082333175944,CYCLONE FREDDY,Adults,MNJ.01
58,N5,26,0.17512341529324077,CYCLONE FREDDY,Adults,MNJ.01
59,N5,26,0.1778569187622377,CYCLONE FREDDY,Adults,MNJ.01
60,N5,26,0.18058136385649873,CYCLONE FREDDY,Adults,MNJ.01
1,N5,27,0.0031246164496016473,CYCLONE FREDDY,Adults,MNJ.01
2,N5,27,0.006239469671246175,CYCLONE FREDDY,Adults,MNJ.01
3,N5,27,0.009344590171276259,CYCLONE FREDDY,Adults,MNJ.01
4,N5,27,0.012440008360713949,CYCLONE FREDDY,Adults,MNJ.01
5,N5,27,0.015525754555558527,CYCLONE FREDDY,Adults,MNJ.01
6,N5,27,0.0186018589770834,CYCLONE FREDDY,Adults,MNJ.01
7,N5,27,0.021668351752132085,CYCLONE FREDDY,Adults,MNJ.01
8,N5,27,0.024725262913413256,CYCLONE FREDDY,Adults,MNJ.01
9,N5,27,0.027772622399794937,CYCLONE FREDDY,Adults,MNJ.01
10,N5,27,0.030810460056597613,CYCLONE FREDDY,Adults,MNJ.01
11,N5,27,0.03383880563588662,CYCLONE FREDDY,Adults,MNJ.01
12,N5,27,0.036857688796763495,CYCLONE FREDDY,Adults,MNJ.01
13,N5,27,0.03986713910565648,CYCLONE FREDDY,Adults,MNJ.01
14,N5,27,0.04286718603661003,CYCLONE FREDDY,Adults,MNJ.01
15,N5,27,0.04585785897157356,CYCLONE FREDDY,Adults,MNJ.01
16,N5,27,0.0488391872006891,CYCLONE FREDDY,Adults,MNJ.01
17,N5,27,0.051811199922578315,CYCLONE FREDDY,Adults,MNJ.01
18,N5,27,0.05477392624462826,CYCLONE FREDDY,Adults,MNJ.01
19,N5,27,0.05772739518327668,CYCLONE FREDDY,Adults,MNJ.01
20,N5,27,0.06067163566429601,CYCLONE FREDDY,Adults,MNJ.01
21,N5,27,0.06360667652307678,CYCLONE FREDDY,Adults,MNJ.01
22,N5,27,0.06653254650490993,CYCLONE FREDDY,Adults,MNJ.01
23,N5,27,0.06944927426526844,CYCLONE FREDDY,Adults,MNJ.01
24,N5,27,0.07235688837008794,CYCLONE FREDDY,Adults,MNJ.01
25,N5,27,0.0752554172960464,CYCLONE FREDDY,Adults,MNJ.01
26,N5,27,0.0781448894308432,CYCLONE FREDDY,Adults,MNJ.01
27,N5,27,0.08102533307347692,CYCLONE FREDDY,Adults,MNJ.01
28,N5,27,0.08389677643452273,CYCLONE FREDDY,Adults,MNJ.01
29,N5,27,0.08675924763640853,CYCLONE FREDDY,Adults,MNJ.01
30,N5,27,0.08961277471369039,CYCLONE FREDDY,Adults,MNJ.01
31,N5,27,0.09245738561332718,CYCLONE FREDDY,Adults,MNJ.01
32,N5,27,0.09529310819495428,CYCLONE FREDDY,Adults,MNJ.01
33,N5,27,0.0981199702311563,CYCLONE FREDDY,Adults,MNJ.01
34,N5,27,0.10093799940773926,CYCLONE FREDDY,Adults,MNJ.01
